person_id,home_ownership_id,loan_intent_id,loan_grade_id,loan_status_id,loan_amnt,loan_int_rate,loan_percent_income
662,1,1,2,1,20000,11.12,0.37
663,1,2,4,1,20000,7.88,0.33
664,1,2,2,1,20000,0.0,0.33
665,3,2,1,2,6000,15.99,0.29
666,3,6,2,2,5500,10.99,0.27
667,1,2,2,1,20000,0.0,0.33
668,1,1,1,1,20000,15.65,0.37
669,1,1,5,1,20000,17.04,0.37
670,1,2,2,1,20000,12.21,0.33
671,2,2,3,2,1275,15.23,0.06
672,1,6,1,1,20000,14.11,0.37
673,1,1,2,1,20000,11.14,0.33
674,2,3,2,2,2400,11.49,0.12
675,1,1,1,1,20000,13.87,0.33
676,1,5,2,1,20000,10.08,0.33
677,1,1,5,1,20000,16.7,0.37
678,1,4,5,1,20000,18.64,0.36
679,1,5,2,1,20000,12.18,0.33
680,2,6,1,2,3800,0.0,0.19
681,1,3,4,1,20000,6.54,0.32
682,1,2,1,1,20000,14.61,0.36
683,1,4,5,1,20000,17.39,0.36
684,1,5,2,1,20000,11.12,0.32
685,1,4,2,1,20000,11.48,0.32
686,1,3,2,1,20000,12.42,0.32
687,1,6,2,1,20000,10.25,0.34
688,1,3,2,1,20000,10.65,0.31
689,2,1,1,2,5000,16.29,0.24
690,1,3,2,1,20000,10.37,0.31
691,1,4,2,1,20000,11.49,0.31
692,2,4,2,2,10000,10.59,0.48
693,2,4,3,2,5375,13.49,0.26
694,1,1,3,1,20000,0.0,0.34
695,1,2,3,1,20000,12.29,0.34
696,3,6,1,1,3500,17.27,0.17
697,1,6,2,1,20000,11.99,0.31
698,1,1,1,1,20000,14.84,0.34
699,1,6,2,1,20000,10.83,0.34
700,1,6,3,1,20000,13.22,0.31
701,1,2,2,2,20000,12.18,0.3
702,1,3,2,2,20000,11.11,0.3
703,1,5,3,2,20000,13.48,0.3
704,1,2,2,2,20000,10.75,0.29
705,1,1,3,2,20000,12.53,0.29
706,1,6,1,1,20000,14.84,0.32
707,1,4,5,2,20000,17.74,0.29
708,1,5,2,2,20000,9.99,0.29
709,1,1,4,2,20000,6.91,0.29
710,1,5,5,1,20000,0.0,0.31
711,1,1,1,2,20000,14.09,0.28
712,3,6,2,2,3000,11.49,0.14
713,1,2,1,2,20000,14.09,0.28
714,1,3,1,1,20000,15.2,0.31
715,1,3,2,2,20000,11.83,0.28
716,4,1,2,2,6000,12.21,0.29
717,1,4,1,1,20000,14.11,0.3
718,1,6,1,1,20000,14.42,0.3
719,1,5,1,2,20000,14.74,0.28
720,1,5,2,2,20000,12.69,0.27
721,3,6,1,1,1625,16.89,0.08
722,1,6,2,2,20000,0.0,0.27
723,3,5,1,1,4500,0.0,0.21
724,3,4,2,2,8500,9.63,0.4
725,1,5,2,2,20000,8.88,0.27
726,1,3,4,2,20000,6.91,0.27
727,1,2,4,2,20000,0.0,0.27
728,1,1,2,2,20000,10.38,0.27
729,1,6,2,1,20000,10.99,0.29
730,1,4,3,2,20000,0.0,0.27
731,3,1,4,2,7575,0.0,0.35
732,2,2,2,2,5200,12.42,0.24
733,1,5,5,1,20000,14.82,0.29
734,1,1,5,2,20000,16.32,0.26
735,1,3,5,1,20000,16.0,0.29
736,1,3,2,2,20000,10.37,0.26
737,1,6,3,1,20000,13.16,0.29
738,1,4,5,1,20000,14.88,0.29
739,1,6,3,2,20000,13.98,0.26
740,1,5,1,1,20000,13.36,0.28
741,2,4,4,2,7125,6.99,0.33
742,3,2,4,2,4025,5.42,0.19
743,3,3,4,2,8000,5.42,0.37
744,1,5,3,2,20000,13.85,0.26
745,3,1,3,2,4000,12.99,0.19
746,2,3,2,2,4200,9.99,0.19
747,3,4,3,2,1400,0.0,0.06
748,1,4,2,2,20000,0.0,0.26
749,1,3,2,1,20000,11.14,0.28
750,3,6,4,2,3800,5.99,0.18
751,1,6,1,1,20000,0.0,0.28
752,1,4,2,2,20000,11.58,0.26
753,1,3,3,2,20000,13.85,0.25
754,1,2,1,2,20000,16.89,0.25
755,1,3,4,2,20000,7.9,0.25
756,2,4,3,2,6000,12.68,0.28
757,1,3,1,1,20000,14.91,0.27
758,1,4,3,2,20000,13.06,0.25
759,1,2,2,2,20000,8.88,0.25
760,3,2,4,2,2000,6.17,0.09
761,1,2,3,2,20000,13.98,0.25
762,2,4,4,2,8500,6.54,0.39
763,1,3,3,1,20000,13.85,0.27
764,3,5,2,2,1000,10.36,0.05
765,1,1,5,1,20000,15.95,0.27
766,1,5,3,2,20000,14.26,0.25
767,1,3,2,2,20000,11.71,0.25
768,1,6,3,2,20000,13.49,0.25
769,3,6,1,1,2000,14.84,0.09
770,1,2,3,2,20000,0.0,0.24
771,1,5,1,1,20000,15.05,0.26
772,1,2,3,1,20000,13.79,0.26
773,1,2,3,2,20000,13.48,0.24
774,2,4,4,2,3000,6.76,0.14
775,1,1,2,2,20000,11.11,0.24
776,1,2,3,2,20000,13.92,0.24
777,2,2,2,2,4400,12.53,0.2
778,3,6,2,2,10000,11.14,0.46
779,1,5,1,1,20000,14.11,0.25
780,1,3,4,2,20000,7.49,0.24
781,1,6,2,2,20000,10.25,0.24
782,1,1,2,1,20000,12.53,0.27
783,3,1,2,2,1500,11.86,0.07
784,2,4,4,2,9000,7.88,0.41
785,1,5,2,2,20000,0.0,0.24
786,3,4,1,2,4000,0.0,0.18
787,1,6,3,2,20000,13.85,0.23
788,2,1,3,2,6000,13.23,0.27
789,1,1,2,2,20000,0.0,0.22
790,1,5,6,1,20000,18.25,0.26
791,1,6,4,2,20000,6.54,0.22
792,1,3,2,2,20000,11.49,0.22
793,1,3,2,2,20000,11.49,0.22
794,3,2,2,2,7000,11.71,0.32
795,1,6,3,2,20000,13.57,0.22
796,1,2,3,2,20000,14.35,0.22
797,3,6,2,2,3825,10.65,0.17
798,1,4,6,2,20000,15.65,0.22
799,3,4,4,2,6500,0.0,0.3
800,3,2,4,1,5875,6.62,0.27
801,1,3,2,2,20000,9.25,0.22
802,3,3,2,2,2400,11.71,0.11
803,3,1,4,2,8000,5.42,0.36
804,1,6,2,2,20000,9.45,0.21
805,3,6,4,1,1550,7.49,0.07
806,1,1,2,2,20000,0.0,0.21
807,1,6,3,1,20000,0.0,0.24
808,1,2,2,2,20000,10.99,0.21
809,1,5,1,2,20000,0.0,0.21
810,2,4,4,2,7350,7.66,0.33
811,1,3,3,2,20000,13.04,0.21
812,3,1,4,2,7200,7.14,0.33
813,1,4,1,1,20000,15.65,0.23
814,1,2,2,2,20000,11.83,0.2
815,2,6,1,2,3000,16.0,0.14
816,1,2,1,2,20000,15.28,0.2
817,2,6,1,2,4000,15.05,0.18
818,2,6,1,2,8500,15.05,0.39
819,1,5,3,2,20000,14.22,0.2
820,1,5,5,1,20000,16.35,0.23
821,2,4,2,2,7500,10.96,0.34
822,1,5,3,2,20000,13.06,0.2
823,1,5,3,2,20000,13.06,0.2
824,2,4,5,2,7500,0.0,0.34
825,3,2,4,2,6700,0.0,0.3
826,1,3,1,1,20000,14.96,0.23
827,1,3,5,1,20000,17.04,0.23
828,1,1,2,2,20000,12.21,0.2
829,3,1,4,2,6400,7.88,0.29
830,2,1,4,2,5400,5.42,0.24
831,1,6,2,2,20000,10.74,0.19
832,1,1,3,1,20000,13.22,0.22
833,1,6,1,1,20000,14.59,0.21
834,1,5,3,2,20000,0.0,0.19
835,1,1,3,1,20000,0.0,0.21
836,1,2,2,2,20000,12.42,0.18
837,1,2,3,2,20000,14.17,0.18
838,1,6,3,2,20000,13.72,0.18
839,1,1,2,2,20000,10.38,0.18
840,1,4,2,2,20000,0.0,0.18
841,3,1,4,2,2000,7.51,0.09
842,3,5,2,1,7125,11.71,0.31
843,3,1,4,1,3000,8.9,0.13
844,1,3,5,1,20000,17.39,0.2
845,3,1,4,2,4800,5.79,0.21
846,3,1,3,1,8300,12.61,0.36
847,1,3,2,2,20000,10.37,0.17
848,2,5,2,2,4750,11.36,0.21
849,1,4,4,2,20000,8.9,0.17
850,1,4,2,2,20000,11.11,0.16
851,3,2,4,2,3000,8.94,0.13
852,1,1,3,2,20000,15.27,0.15
853,1,6,3,2,20000,13.11,0.15
854,3,2,5,2,6000,16.0,0.26
855,1,2,1,2,20000,12.36,0.15
856,3,6,4,2,10625,7.51,0.46
857,3,3,4,2,7000,8.9,0.3
858,1,2,4,2,20000,6.54,0.14
859,1,4,1,1,20000,15.99,0.14
860,3,5,1,1,3600,17.27,0.16
861,1,6,5,1,20000,17.99,0.14
862,1,1,4,2,20000,7.49,0.13
863,3,6,2,2,4800,10.0,0.21
864,1,5,2,2,20000,9.99,0.13
865,1,4,2,2,20000,11.36,0.12
866,1,5,2,2,20000,11.83,0.12
867,3,6,3,2,3000,13.35,0.13
868,1,6,3,2,20000,14.72,0.11
869,3,5,4,2,4400,6.76,0.19
870,1,3,2,1,19900,11.83,0.34
871,1,3,2,2,19800,11.48,0.17
872,1,3,3,2,500,11.41,0.03
873,3,1,3,1,10000,0.0,0.43
874,1,2,3,2,700,12.29,0.04
875,3,2,1,2,7000,14.96,0.3
876,1,6,3,2,750,12.29,0.04
877,1,1,2,1,1000,10.37,0.1
878,1,5,1,1,1000,14.74,0.1
879,1,5,3,1,1000,13.43,0.1
880,3,2,4,2,2400,9.63,0.1
881,4,2,2,2,2400,12.21,0.1
882,1,3,2,1,1000,10.25,0.1
883,1,3,3,2,1000,12.99,0.09
884,1,4,3,2,1000,13.98,0.09
885,1,6,3,2,1000,14.65,0.08
886,1,2,2,2,1000,10.65,0.08
887,1,2,3,2,1000,13.98,0.08
888,1,1,3,1,1000,13.57,0.08
889,1,1,1,1,1000,14.96,0.08
890,1,6,2,1,1000,10.0,0.07
891,1,4,1,1,1000,16.29,0.07
892,2,4,2,2,2000,11.11,0.09
893,2,4,1,2,5000,0.0,0.22
894,1,4,5,1,1000,16.69,0.07
895,2,2,4,2,15000,8.94,0.65
896,1,3,1,1,1000,14.3,0.07
897,1,4,1,1,1000,15.65,0.06
898,1,4,2,2,1000,11.49,0.06
899,1,2,3,2,1000,13.48,0.06
900,1,2,2,2,1000,12.53,0.05
901,1,2,2,1,19000,10.62,0.48
902,1,4,2,1,19000,12.18,0.48
903,1,3,2,1,19000,11.99,0.4
904,1,5,2,1,19000,10.99,0.38
905,1,3,2,1,19000,0.0,0.37
906,3,6,2,2,7000,10.38,0.3
907,1,1,5,1,19000,16.7,0.4
908,1,6,3,1,19000,0.0,0.35
909,1,4,4,1,19000,0.0,0.35
910,1,1,2,1,19000,11.14,0.35
911,1,3,4,1,19000,7.49,0.31
912,1,3,2,2,19000,8.88,0.27
913,1,3,2,2,19000,10.99,0.26
914,1,5,2,2,19000,10.62,0.26
915,1,4,4,2,19000,8.9,0.24
916,3,3,1,1,6000,14.59,0.25
917,2,4,2,2,2500,9.91,0.1
918,1,1,3,2,19000,13.22,0.2
919,1,5,3,2,19000,12.29,0.18
920,1,1,2,2,19000,11.48,0.11
921,1,1,2,1,18950,0.0,0.38
922,1,6,4,1,18800,6.99,0.34
923,1,6,2,2,18750,10.38,0.27
924,1,4,4,1,18725,6.54,0.51
925,1,6,2,1,18550,11.83,0.43
926,2,4,2,2,7100,12.42,0.3
927,1,3,2,1,18500,10.71,0.54
928,1,2,3,1,18500,10.91,0.51
929,1,3,4,1,18500,7.66,0.49
930,1,6,3,1,18500,13.61,0.33
931,1,2,2,2,18500,11.26,0.25
932,1,2,4,2,18500,7.49,0.25
933,1,5,4,1,18500,7.9,0.25
934,2,3,2,2,8000,9.91,0.33
935,3,4,4,2,3000,7.9,0.13
936,1,4,6,1,18500,15.33,0.24
937,1,2,3,2,18500,12.87,0.13
938,3,2,4,2,5000,7.9,0.21
939,1,1,3,1,18400,13.16,0.38
940,1,6,2,1,18400,9.99,0.37
941,1,1,4,2,18400,8.9,0.15
942,3,4,3,1,5000,14.65,0.21
943,3,6,3,2,6000,13.49,0.25
944,1,4,2,1,18250,10.25,0.54
945,1,1,2,1,18250,11.49,0.52
946,1,4,5,1,18250,17.04,0.53
947,1,3,2,1,18250,10.25,0.43
948,3,4,4,2,1300,5.42,0.05
949,1,1,1,1,18250,14.61,0.49
950,1,4,3,1,18250,13.35,0.4
951,3,6,4,2,5800,5.99,0.24
952,1,1,2,1,18250,10.75,0.4
953,1,6,3,1,18250,14.26,0.4
954,1,4,5,1,18250,17.56,0.33
955,1,4,1,1,18250,14.83,0.37
956,1,6,5,1,18250,16.7,0.36
957,1,4,2,1,18225,10.74,0.36
958,1,5,1,1,18225,14.91,0.41
959,1,4,2,1,18200,8.88,0.51
960,1,1,2,1,18200,9.91,0.5
961,1,6,2,1,18200,11.71,0.51
962,1,2,2,1,18200,10.99,0.33
963,1,4,3,1,18000,11.54,0.67
964,2,2,1,2,8000,15.62,0.33
965,1,4,2,1,18000,9.91,0.55
966,1,1,2,1,18000,9.88,0.5
967,1,2,3,1,18000,13.48,0.59
968,1,2,2,1,18000,9.25,0.45
969,1,3,3,1,18000,13.11,0.45
970,3,6,2,2,5000,10.99,0.21
971,1,4,4,1,18000,6.17,0.43
972,3,3,4,2,8000,5.99,0.33
973,2,2,4,2,2400,7.49,0.1
974,1,6,3,1,18000,11.03,0.42
975,1,3,4,1,18000,7.9,0.42
976,1,2,3,1,18000,13.57,0.41
977,1,4,2,1,18000,12.18,0.41
978,1,3,5,1,18000,17.19,0.46
979,1,3,3,1,18000,15.23,0.38
980,1,2,2,1,18000,0.0,0.38
981,1,5,1,1,18000,14.46,0.43
982,2,4,4,2,4200,6.99,0.17
983,1,6,5,1,18000,16.63,0.41
984,1,3,2,1,18000,12.42,0.36
985,1,4,4,1,18000,7.9,0.36
986,3,3,1,1,5000,15.99,0.21
987,2,1,2,2,4200,10.99,0.17
988,1,2,3,1,18000,13.11,0.36
989,1,4,3,1,18000,13.79,0.36
990,2,2,2,2,2500,10.59,0.1
991,1,2,3,1,18000,0.0,0.35
992,2,3,3,2,6000,12.68,0.25
993,1,4,3,1,18000,12.98,0.35
994,1,4,3,1,18000,13.85,0.35
995,1,4,2,1,18000,12.21,0.34
996,1,6,2,1,18000,10.71,0.39
997,1,1,4,1,18000,6.54,0.38
998,2,1,4,2,8000,5.79,0.33
999,1,2,3,1,18000,12.84,0.33
1000,1,5,2,1,18000,10.99,0.33
1001,3,3,2,1,1375,11.11,0.06
1002,1,2,3,1,18000,13.48,0.32
1003,1,2,1,1,18000,14.74,0.36
1004,1,4,3,1,18000,0.0,0.31
1005,1,3,5,1,18000,19.69,0.34
1006,1,4,5,1,18000,17.19,0.34
1007,1,2,1,2,18000,16.32,0.3
1008,1,2,2,2,18000,9.33,0.3
1009,1,2,3,2,18000,13.23,0.29
1010,3,3,4,1,5000,7.66,0.21
1011,1,3,3,2,18000,13.85,0.29
1012,3,2,2,2,5600,9.63,0.23
1013,2,4,4,2,10000,6.92,0.42
1014,1,4,2,2,18000,9.63,0.29
1015,1,2,2,2,18000,10.99,0.29
1016,1,2,3,2,18000,13.57,0.29
1017,1,4,4,2,18000,0.0,0.28
1018,1,5,3,2,18000,13.99,0.28
1019,1,5,1,1,18000,14.96,0.31
1020,1,5,3,2,18000,0.0,0.28
1021,1,4,5,1,18000,16.0,0.31
1022,1,5,1,1,18000,16.29,0.3
1023,1,2,2,2,18000,10.25,0.27
1024,1,2,2,2,18000,10.65,0.26
1025,1,5,2,2,18000,9.88,0.26
1026,1,3,5,1,18000,16.0,0.28
1027,1,2,5,2,18000,16.45,0.26
1028,1,1,1,1,18000,15.33,0.28
1029,1,6,2,2,18000,11.83,0.25
1030,1,1,1,1,18000,14.54,0.27
1031,1,4,4,2,18000,7.88,0.25
1032,2,2,3,2,3000,13.98,0.13
1033,1,2,4,2,18000,0.0,0.24
1034,3,4,1,2,1200,15.21,0.05
1035,1,2,3,2,18000,12.73,0.24
1036,3,1,1,1,3500,15.58,0.15
1037,1,2,2,2,18000,9.88,0.24
1038,2,3,2,2,7000,11.86,0.29
1039,1,2,3,2,18000,13.49,0.23
1040,1,4,4,2,18000,7.9,0.23
1041,1,4,4,2,18000,8.49,0.23
1042,1,2,2,2,18000,10.99,0.23
1043,1,5,3,2,18000,13.85,0.22
1044,1,3,3,2,18000,13.98,0.22
1045,3,6,1,1,2800,16.07,0.12
1046,1,3,4,2,18000,0.0,0.22
1047,1,6,2,1,18000,10.65,0.24
1048,3,2,1,2,8500,15.7,0.35
1049,3,1,3,2,2100,13.11,0.09
1050,1,4,3,2,18000,15.27,0.22
1051,3,5,2,2,6000,10.99,0.25
1052,1,5,2,2,18000,9.88,0.21
1053,3,3,4,2,2500,7.14,0.1
1054,1,2,2,2,18000,11.71,0.21
1055,1,4,4,2,18000,8.49,0.21
1056,1,2,2,2,18000,11.89,0.21
1057,1,2,3,2,18000,13.16,0.2
1058,1,1,2,2,18000,8.88,0.2
1059,1,6,4,2,18000,8.49,0.19
1060,1,5,1,2,18000,15.31,0.19
1061,1,2,3,2,18000,12.53,0.18
1062,1,6,2,2,18000,12.18,0.16
1063,1,3,4,1,18000,7.51,0.17
1064,1,4,2,2,18000,11.83,0.16
1065,1,1,6,2,18000,18.3,0.15
1066,1,3,3,2,18000,14.79,0.14
1067,2,3,2,2,5000,10.95,0.21
1068,1,6,3,2,18000,13.72,0.12
1069,1,2,2,2,18000,10.62,0.12
1070,2,3,2,2,5000,12.21,0.21
1071,1,2,3,2,17950,10.91,0.24
1072,1,1,4,2,17950,0.0,0.14
1073,2,3,4,2,7000,9.63,0.29
1074,1,3,5,1,17800,16.35,0.24
1075,2,2,2,2,1500,12.21,0.06
1076,1,6,3,1,17750,13.49,0.37
1077,1,6,2,2,17700,11.49,0.27
1078,3,1,2,2,8000,9.76,0.33
1079,3,2,3,2,8000,11.34,0.33
1080,3,2,1,2,3975,13.87,0.17
1081,1,6,4,1,17625,8.9,0.39
1082,1,3,3,2,17600,12.99,0.3
1083,1,2,2,2,17600,10.74,0.27
1084,1,5,2,2,17600,10.62,0.25
1085,1,5,6,2,17600,0.0,0.25
1086,3,2,2,2,5000,8.7,0.21
1087,3,1,3,2,3500,12.99,0.15
1088,1,3,5,1,17600,17.19,0.21
1089,1,5,1,1,17500,15.95,0.54
1090,1,4,3,1,17500,14.22,0.49
1091,1,3,2,1,17500,12.53,0.47
1092,2,3,2,2,4500,11.83,0.19
1093,3,4,1,2,4000,15.05,0.16
1094,1,3,2,1,17500,10.62,0.43
1095,2,4,2,2,1800,11.89,0.07
1096,2,5,2,2,5000,10.75,0.2
1097,1,2,2,1,17500,12.53,0.4
1098,1,3,3,1,17500,13.61,0.37
1099,1,3,3,1,17500,13.85,0.36
1100,1,6,3,1,17500,13.85,0.36
1101,1,4,4,1,17500,6.54,0.33
1102,1,2,5,1,17500,17.19,0.32
1103,1,2,3,2,17500,13.49,0.3
1104,1,2,2,2,17500,9.25,0.3
1105,1,4,4,2,17500,6.54,0.29
1106,1,1,4,2,17500,7.9,0.23
1107,3,3,3,1,5500,13.16,0.22
1108,1,5,2,2,17500,11.71,0.18
1109,3,1,3,2,2000,13.99,0.08
1110,1,2,2,1,17475,9.91,0.44
1111,1,6,2,1,17475,9.91,0.38
1112,3,2,2,2,5000,12.69,0.2
1113,1,2,4,2,17475,7.51,0.3
1114,1,1,2,2,17400,11.99,0.21
1115,1,6,2,2,17400,10.37,0.18
1116,1,2,2,2,17400,11.71,0.13
1117,1,1,1,2,17200,17.58,0.18
1118,1,2,2,1,17000,10.37,0.49
1119,1,5,3,1,17000,12.99,0.58
1120,2,2,1,2,7000,15.58,0.28
1121,1,6,2,1,17000,10.65,0.42
1122,1,3,3,1,17000,12.87,0.41
1123,1,6,4,1,17000,7.66,0.4
1124,1,3,3,1,17000,13.47,0.39
1125,1,6,2,1,17000,10.38,0.37
1126,1,6,2,1,17000,9.99,0.36
1127,1,2,5,1,17000,16.82,0.34
1128,1,1,3,1,17000,13.79,0.34
1129,2,1,1,2,4575,0.0,0.18
1130,2,2,2,2,8000,11.26,0.32
1131,1,1,4,1,17000,8.49,0.33
1132,1,2,1,1,17000,14.96,0.38
1133,1,3,3,1,17000,12.98,0.33
1134,2,3,3,2,6500,11.34,0.26
1135,1,6,2,1,17000,11.58,0.33
1136,1,5,2,1,17000,0.0,0.32
1137,1,3,2,1,17000,9.88,0.31
1138,2,4,3,2,7400,0.0,0.3
1139,1,6,4,2,17000,7.51,0.3
1140,1,1,2,1,17000,10.25,0.32
1141,2,3,3,2,2400,14.27,0.1
1142,1,1,2,2,17000,11.11,0.28
1143,1,1,4,2,17000,6.91,0.28
1144,2,3,3,2,4000,15.27,0.16
1145,1,4,4,2,17000,5.99,0.27
1146,1,4,3,2,17000,13.47,0.26
1147,1,1,2,2,17000,8.88,0.24
1148,1,3,4,2,17000,7.88,0.24
1149,1,6,2,2,17000,12.53,0.23
1150,1,2,2,2,17000,9.33,0.23
1151,1,3,2,2,17000,10.99,0.22
1152,3,4,2,2,3600,9.91,0.14
1153,1,2,3,2,17000,13.11,0.2
1154,1,6,4,2,17000,9.63,0.19
1155,1,3,1,1,17000,16.77,0.22
1156,1,2,2,2,17000,10.59,0.19
1157,1,2,2,2,17000,11.49,0.18
1158,1,1,2,2,17000,11.48,0.18
1159,1,2,2,2,17000,10.37,0.15
1160,1,4,2,2,17000,9.88,0.1
1161,1,1,1,1,16950,18.25,0.35
1162,1,6,4,2,16875,6.54,0.23
1163,3,3,4,2,7000,6.99,0.28
1164,2,3,4,2,7200,8.49,0.29
1165,1,1,2,1,16800,10.99,0.48
1166,1,3,2,1,16800,12.53,0.34
1167,3,2,4,2,1800,8.49,0.07
1168,1,3,2,1,16800,0.0,0.31
1169,1,3,3,2,16800,14.65,0.28
1170,1,2,4,2,16800,6.54,0.28
1171,1,3,3,2,16800,13.85,0.28
1172,1,3,1,1,16800,12.67,0.31
1173,3,5,2,1,3000,9.99,0.12
1174,1,3,3,2,16800,13.49,0.25
1175,1,3,1,1,16800,16.77,0.24
1176,1,5,1,1,16800,15.65,0.23
1177,1,5,2,2,16800,12.42,0.17
1178,1,3,4,2,16800,6.17,0.17
1179,1,6,3,2,16800,13.11,0.16
1180,1,4,2,2,16800,12.42,0.13
1181,2,5,3,2,2000,14.17,0.08
1182,1,3,1,1,16750,15.28,0.47
1183,1,6,2,1,16750,10.75,0.38
1184,1,3,3,1,16750,12.41,0.37
1185,1,6,2,1,16750,11.99,0.36
1186,3,3,2,2,4000,11.11,0.16
1187,1,5,1,1,16750,17.58,0.4
1188,1,3,3,1,16750,13.11,0.33
1189,1,4,3,1,16750,0.0,0.31
1190,1,1,7,1,16750,20.11,0.31
1191,1,2,2,2,16700,10.37,0.3
1192,1,5,5,1,16600,14.18,0.28
1193,1,3,3,2,16525,13.92,0.24
1194,1,1,1,2,16525,15.28,0.17
1195,1,3,2,1,16500,10.75,0.41
1196,1,3,4,1,16500,0.0,0.35
1197,1,4,2,1,16500,10.62,0.35
1198,1,3,4,1,16500,8.9,0.34
1199,2,4,4,2,1500,6.76,0.06
1200,1,5,1,1,16500,12.8,0.29
1201,1,5,4,1,16500,9.32,0.29
1202,3,4,4,2,9000,7.14,0.36
1203,2,4,4,2,11500,7.88,0.46
1204,2,2,4,2,3000,6.76,0.12
1205,1,3,1,1,16500,16.77,0.17
1206,1,1,3,1,16425,13.49,0.36
1207,1,5,2,2,16400,10.99,0.27
1208,1,6,2,1,16300,0.0,0.59
1209,1,1,2,1,16250,12.42,0.35
1210,3,1,4,2,1000,7.51,0.04
1211,1,6,2,2,16075,10.37,0.3
1212,1,5,5,1,16050,17.14,0.41
1213,1,2,3,1,16000,13.23,0.53
1214,1,4,2,1,16000,10.99,0.48
1215,1,2,4,1,16000,6.03,0.46
1216,3,3,1,1,6250,15.31,0.25
1217,1,3,2,1,16000,11.71,0.46
1218,1,1,4,1,16000,0.0,0.45
1219,3,1,3,2,4750,13.57,0.19
1220,3,4,3,2,2800,0.0,0.11
1221,1,4,4,1,16000,7.9,0.43
1222,1,3,3,1,16000,12.87,0.42
1223,1,4,1,1,16000,15.65,0.41
1224,1,3,2,1,16000,10.71,0.4
1225,2,4,2,2,6000,11.89,0.24
1226,2,4,3,2,4800,12.53,0.19
1227,1,2,2,1,16000,11.71,0.4
1228,1,2,3,1,16000,12.99,0.4
1229,1,2,2,1,16000,8.88,0.4
1230,1,2,2,1,16000,11.83,0.4
1231,1,2,1,1,16000,13.24,0.47
1232,1,4,3,1,16000,12.84,0.38
1233,1,4,2,1,16000,11.71,0.38
1234,3,3,4,2,5000,9.32,0.2
1235,2,1,4,2,11100,9.63,0.44
1236,1,6,4,1,16000,8.9,0.37
1237,1,4,2,1,16000,11.49,0.37
1238,2,3,2,2,1525,10.95,0.06
1239,3,6,4,2,7000,9.32,0.28
1240,1,2,4,1,16000,8.49,0.36
1241,1,3,4,1,16000,7.49,0.36
1242,3,4,3,1,12000,12.09,0.48
1243,3,3,4,2,6500,0.0,0.26
1244,1,4,3,1,16000,11.54,0.42
1245,3,6,4,2,10000,8.0,0.4
1246,1,6,5,1,16000,19.91,0.41
1247,1,6,2,1,16000,10.59,0.36
1248,2,3,2,2,8800,9.33,0.35
1249,1,5,3,1,16000,13.06,0.41
1250,3,4,4,2,5000,5.79,0.2
1251,2,6,1,2,4000,16.49,0.16
1252,2,2,1,2,10800,14.59,0.43
1253,2,6,1,2,5400,16.49,0.22
1254,1,1,2,1,16000,11.36,0.41
1255,1,3,1,1,16000,14.11,0.41
1256,3,1,4,2,7000,6.03,0.28
1257,1,2,2,1,16000,10.0,0.33
1258,1,4,1,1,16000,16.0,0.38
1259,1,4,1,1,16000,17.58,0.32
1260,2,3,3,2,3200,15.23,0.13
1261,3,3,4,2,1200,7.49,0.05
1262,1,5,3,1,16000,13.99,0.32
1263,2,5,1,2,1200,15.99,0.05
1264,1,4,2,1,16000,10.62,0.32
1265,1,2,5,1,16000,16.35,0.36
1266,1,3,3,1,16000,13.85,0.31
1267,1,3,5,1,16000,16.45,0.36
1268,1,1,1,1,16000,15.7,0.31
1269,1,2,4,2,16000,7.9,0.3
1270,1,6,4,2,16000,0.0,0.3
1271,3,3,3,1,4000,12.73,0.16
1272,1,6,3,1,16000,0.0,0.33
1273,1,4,3,2,16000,0.0,0.29
1274,1,6,4,2,16000,8.94,0.29
1275,3,1,3,1,6500,14.26,0.26
1276,3,1,3,2,7000,13.92,0.28
1277,1,1,4,2,16000,0.0,0.28
1278,1,2,3,1,16000,13.98,0.31
1279,2,2,2,2,1000,11.48,0.04
1280,3,3,2,1,1000,11.48,0.04
1281,1,3,2,1,16000,12.69,0.3
1282,1,6,4,2,16000,7.49,0.27
1283,1,5,1,1,16000,15.65,0.3
1284,1,4,1,1,16000,14.83,0.3
1285,3,3,1,1,4000,16.49,0.16
1286,1,4,3,2,16000,0.0,0.26
1287,1,4,4,2,16000,7.49,0.26
1288,3,1,2,2,5000,9.99,0.2
1289,3,6,3,2,7850,13.49,0.31
1290,3,4,4,2,7000,6.99,0.27
1291,1,5,6,1,16000,17.15,0.28
1292,3,5,3,2,5600,11.91,0.22
1293,1,3,1,1,16000,17.27,0.28
1294,3,2,3,1,12000,13.47,0.47
1295,1,1,2,2,16000,10.74,0.25
1296,1,3,6,1,16000,19.47,0.27
1297,1,2,2,2,16000,10.37,0.25
1298,1,1,2,2,16000,9.91,0.25
1299,3,2,2,2,1500,9.91,0.06
1300,1,3,4,2,16000,8.49,0.25
1301,2,4,2,2,3500,12.18,0.14
1302,1,1,4,2,16000,7.88,0.25
1303,1,3,5,1,16000,16.45,0.27
1304,1,1,1,2,16000,14.59,0.25
1305,3,4,2,2,11325,10.65,0.44
1306,1,6,3,2,16000,13.47,0.25
1307,1,3,5,1,16000,16.32,0.27
1308,1,5,2,2,16000,10.0,0.24
1309,4,6,2,2,3000,9.45,0.12
1310,1,5,5,1,16000,16.0,0.26
